mdate,key,author,editor,title,pages,year,volume,journal,number,url,ee,address,booktitle,month,cdrom,publisher,note,crossref,isbn,series,school,chapter,cite
2012-06-13,journalsijtmLee07,Jae-Keun Lee,,The technological experiences and catching-up path in the Korean mobile equipment industry.,79,2007,39,IJTM,3/4,db/journals/ijtm/ijtm39.html#Lee07,http://dx.doi.org/10.1504/IJTM.2007.013500,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-13,journalsijtmTschirkyKL04,Hugo Tschirky|Stefan M. Koruna|Eckhard Lichtenthaler,,Technology marketing: a firm's core competence?,115-122,2004,27,IJTM,2/3,db/journals/ijtm/ijtm27.html#TschirkyKL04,http://dx.doi.org/10.1504/IJTM.2004.003947,,,,,,,,,,,,journalsactaSaxena96
2012-06-14,journalsijtmCetindamar03,Dilek Cetindamar,,The diffusion of environmental technologies: the case of the Turkish fertiliser industry.,68-87,2003,26,IJTM,1,db/journals/ijtm/ijtm26.html#Cetindamar03,http://dx.doi.org/10.1504/IJTM.2003.003145,,,,,,,,,,,,journalsactaMilner96
2012-12-02,journalsijtmLeeMKPP12,Sungjoo Lee|Letizia Mortara|Clive I. V. Kerr|Robert Phaal|David Probert,,Analysis of document-mining techniques and tools for technology intelligence: discovering knowledge from technical documents.,130-156,2012,60,IJTM,1/2,db/journals/ijtm/ijtm60.html#LeeMKPP12,http://dx.doi.org/10.1504/IJTM.2012.049102,,,,,,,,,,,,journalsactaSimon83
2012-06-13,journalsijtmMcAdamRK06,Rodney McAdam|Renee Reid|William Keogh,,Technology and market knowledge creation and idea generation: an integrated quality approach.,340-359,2006,34,IJTM,3/4,db/journals/ijtm/ijtm34.html#McAdamRK06,.2006.009463,,,,,,,,,,,,journalsactaHesselink13
2012-06-13,journalsijtmKollmannK06,Tobias Kollmann|Andreas Kuckertz,,Investor relations for start-ups: an analysis of venture capital investors' communicative needs.,47-62,2006,34,IJTM,1/2,db/journals/ijtm/ijtm34.html#KollmannK06,http://dx.doi.org/10.1504/IJTM.2006.009447,,,,,,,,,,,,journalsactaMilner96
2012-06-13,journalsijtmLeeK07,Hong Joo Lee|Sangkyun Kim,,A study on the development methodology of the business model in ubiquitous technology.,424-438,2007,38,IJTM,4,db/journals/ijtm/ijtm38.html#LeeK07,http://dx.doi.org/10.1504/IJTM.2007.013409,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-06-06,journalsijtmSheN12,Shuo She|Akio Nagahira,,The impact of KIBS on Japanese manufacturing corporations from the client-side point of view.,201-226,2012,57,IJTM,4,db/journals/ijtm/ijtm57.html#SheN12,http://dx.doi.org/10.1504/IJTM.2012.045536,,,,,,,,,,,,journalsactaBlum82
2012-06-13,journalsijtmYangRW06,Jie Yang|Mingjie Rui|Jinjun Wang,,Enhancing the firm's innovation capability through knowledge management: a study of high technology firms in China.,305-317,2006,36,IJTM,4,db/journals/ijtm/ijtm36.html#YangRW06,http://dx.doi.org/10.1504/IJTM.2006.010269,,,,,,,,,,,,journalsactaBlum82
2014-06-16,journalsijtmBernhoferH14,Lena Bernhofer|Zheng Han,,heir effects on future entrepreneurs in China: a comparative study of entrepreneurial intentions.,125-150,2014,65,IJTM,1/2/3/4,db/journals/ijtm/ijtm65.html#BernhoferH14,http://dx.doi.org/10.1504/IJTM.2014.060955,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-15,journalsijtmBrownM00,Donald E. Brown|Antonia de Medinaceli,,The use of information technology for oil spill planning.,532-545,2000,19,IJTM,3/4/5,db/journals/ijtm/ijtm19.html#BrownM00,http://dx.doi.org/10.1504/IJTM.2000.002816,,,,,,,,,,,,journalsactaBlum82
2012-06-08,journalsijtmWink10,diger Wink,,Restructuring European aeronautics SMEs: the role of formal examination knowledge.,380-392,2010,50,IJTM,3/4,db/journals/ijtm/ijtm50.html#Wink10,http://dx.doi.org/10.1504/IJTM.2010.032683,,,,,,,,,,,,journalsactaMilner96
2012-06-15,journalsijtmHansenR01,Claus Thorp Hansen|Asko Riitahuhta,,Issues on the development and application of computer tools to support product structuring and configuring.,240-256,2001,21,IJTM,3/4,db/journals/ijtm/ijtm21.html#HansenR01,http://dx.doi.org/10.1504/IJTM.2001.002910,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-08,journalsijtmByosiereLVS10,Philippe Byosiere|Denise J. Luethge|Alain Vas|nchez,,Diffusion of organisational innovation: knowledge transfer through social networks.,401-420,2010,49,IJTM,4,db/journals/ijtm/ijtm49.html#ByosiereLVS10,p://dx.doi.org/10.1504/IJTM.2010.030166,,,,,,,,,,,,journalsactaHesselink13
2012-06-13,journalsijtmWangY07,Chien-Pin Wang|Benjamin J. C. Yuan,,Application of the knowledge management in the knowledge-intensive service business: the case studies at ITIS and ITRI in Taiwan.,198-218,2007,39,IJTM,1/2,db/journals/ijtm/ijtm39.html#WangY07,http://dx.doi.org/10.1504/IJTM.2007.013446,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-06,journalsijtmBrioJ12,o|Beatriz Junquera,,Towards sustainable competitive advantage by the innovation for the product value recovery: an empirical study in Spanish industrial companies.,185-200,2012,57,IJTM,1/2/3,db/journals/ijtm/ijtm57.html#BrioJ12,http://dx.doi.org/10.1504/IJTM.2012.043957,,,,,,,,,,,,journalsactaMilner96
2012-06-06,journalsijtmEckertKC11,Claudia M. Eckert|Keller|P. John Clarkson,,Change prediction in innovative products to avoid emergency innovation.,226-237,2011,55,IJTM,3/4,db/journals/ijtm/ijtm55.html#EckertKC11,http://dx.doi.org/10.1504/IJTM.2011.041949,,,,,,,,,,,,journalsactaSaxena96
2012-06-08,journalsijtmMeritoGB10,Monica Merito|Silvia Giannangeli|Andrea Bonaccorsi,,D enhance research productivity and firm growth? Evidence from the Italian case.,25-48,2010,49,IJTM,1/2/3,db/journals/ijtm/ijtm49.html#MeritoGB10,http://dx.doi.org/10.1504/IJTM.2010.029409,,,,,,,,,,,,journalsactaSaxena96
2012-06-06,journalsijtmKallioB11,Anne Kallio|Carsten Bergenholtz,,Generating innovation opportunities: how to explore and absorb customer knowledge.,172-187,2011,56,IJTM,2/3/4,db/journals/ijtm/ijtm56.html#KallioB11,http://dx.doi.org/10.1504/IJTM.2011.042981,,,,,,,,,,,,journalsactaHonkala11
2015-09-10,journalsijtmParkK15,Hyun Woo Park|Jai Kang,,The internal attributes of technology as determinants of economic valuation of technology.,166-186,2015,69,IJTM,2,db/journals/ijtm/ijtm69.html#ParkK15,http://dx.doi.org/10.1504/IJTM.2015.071555,,,,,,,,,,,,journalsactaHonkala11
2012-06-13,journalsijtmPetitQ06,Pascal Petit|é,,The 'industrialisation' of venture capital: new challenges for intermediation issues.,126-145,2006,34,IJTM,1/2,db/journals/ijtm/ijtm34.html#PetitQ06,http://dx.doi.org/10.1504/IJTM.2006.009451,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-06-13,journalsijtmYasumotoF05,Masanori Yasumoto|Takahiro Fujimoto,,Does cross-functional integration lead to adaptive capabilities? Lessons from 188 Japanese product development projects.,265-298,2005,30,IJTM,3/4,db/journals/ijtm/ijtm30.html#YasumotoF05,http://dx.doi.org/10.1504/IJTM.2005.006731,,,,,,,,,,,,journalsactaSimon83
2012-06-13,journalsijtmPisanoIHW07,Vincenzo Pisano|R. Duane Ireland|Michael A. Hitt|Justin W. Webb,,International entrepreneurship in emerging economies: the role of social capital| knowledge development and entrepreneurial actions.,11-28,2007,38,IJTM,1/2,db/journals/ijtm/ijtm38.html#PisanoIHW07,http://dx.doi.org/10.1504/IJTM.2007.012427,,,,,,,,,,,,journalsactaHesselink13
2012-06-14,journalsijtmCastilla03,Emilio J. Castilla,,Networks of venture capital firms in Silicon Valley.,113-135,2003,25,IJTM,1/2,db/journals/ijtm/ijtm25.html#Castilla03,http://dx.doi.org/10.1504/IJTM.2003.003093,,,,,,,,,,,,journalsactaSaxena96
2012-06-06,journalsijtmAlfieriCM12,Arianna Alfieri|Marco Cantamessa|Francesca Montagna,,The SoS approach for lean manufacturing systems.,149-165,2012,57,IJTM,1/2/3,db/journals/ijtm/ijtm57.html#AlfieriCM12,http://dx.doi.org/10.1504/IJTM.2012.043956,,,,,,,,,,,,journalsactaHonkala11
2012-06-13,journalsijtmLittler06,Dale Littler,,Alliance enigmas.,115-129,2006,33,IJTM,2/3,db/journals/ijtm/ijtm33.html#Littler06,http://dx.doi.org/10.1504/IJTM.2006.008306,,,,,,,,,,,,journalsactaHonkala11
2012-06-13,journalsijtmLettlHG06,Christopher Lettl|Cornelius Herstatt|Hans Georg Gemuenden,,Learning from users for radical innovation.,25-45,2006,33,IJTM,1,db/journals/ijtm/ijtm33.html#LettlHG06,http://dx.doi.org/10.1504/IJTM.2006.008190,,,,,,,,,,,,journalsactaMilner96
2012-06-11,journalsijtmDuttaL08,Saurav K. Dutta|Raef A. Lawson,,A tale of two technologies: the financial chapter.,205-225,2008,42,IJTM,3,db/journals/ijtm/ijtm42.html#DuttaL08,http://dx.doi.org/10.1504/IJTM.2008.018104,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-06-15,journalsijtmLefebvreL00,Louis A. Lefebvre|lisabeth Lefebvre,,Virtual enterprises and virtual economy: manifestations and policy challenges.,58-71,2000,20,IJTM,1/2,db/journals/ijtm/ijtm20.html#LefebvreL00,http://dx.doi.org/10.1504/IJTM.2000.002858,,,,,,,,,,,,journalsactaHesselink13
2012-06-15,journalsijtmSanchez00,Ron Sanchez,,Modular architectures| knowledge assets and organisational learning: new management processes for product creation.,610-629,2000,19,IJTM,6,db/journals/ijtm/ijtm19.html#Sanchez00,http://dx.doi.org/10.1504/IJTM.2000.002839,,,,,,,,,,,,journalsactaSaxena96
2012-06-11,journalsijtmRuyA08,Marcelo Ruy|Dario Henrique Alliprandini,,Organisational learning in the new product development process: findings from three case studies in Brazilian manufacturing companies.,461-479,2008,44,IJTM,3/4,db/journals/ijtm/ijtm44.html#RuyA08,http://dx.doi.org/10.1504/IJTM.2008.021050,,,,,,,,,,,,journalsactaSaxena96
2012-06-13,journalsijtmLeeL07,Chia-Ling Lee|Sun-Quae Lai,,Performance measurement systems for knowledge management in high technology industries: a balanced scorecard framework.,158-176,2007,39,IJTM,1/2,db/journals/ijtm/ijtm39.html#LeeL07,http://dx.doi.org/10.1504/IJTM.2007.013444,,,,,,,,,,,,journalsactaHonkala11
2012-06-15,journalsijtmBontisG00,Nick Bontis|John Girardi,,Teaching knowledge management and intellectual capital lessons: an empirical examination of the Tango simulation.,545-555,2000,20,IJTM,5/6/7/8,db/journals/ijtm/ijtm20.html#BontisG00,http://dx.doi.org/10.1504/IJTM.2000.002880,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-12-02,journalsijtmAloiniM13,Davide Aloini|Antonella Martini,,Exploring the exploratory search for innovation: a structural equation modelling test for practices and performance.,23-46,2013,61,IJTM,1,db/journals/ijtm/ijtm61.html#AloiniM13,http://dx.doi.org/10.1504/IJTM.2013.050242,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-11,journalsijtmSoosayH08a,Claudine Soosay|Paul Hyland,,Managing knowledge transfer as a strategic approach to competitive advantage.,143-157,2008,42,IJTM,1/2,db/journals/ijtm/ijtm42.html#SoosayH08a,http://dx.doi.org/10.1504/IJTM.2008.018065,,,,,,,,,,,,journalsactaMilner96
2012-06-14,journalsijtmFarrukhPP03,Clare J. P. Farrukh|Robert Phaal|David Probert,,Technology roadmapping: linking technology resources into business planning.,2-19,2003,26,IJTM,1,db/journals/ijtm/ijtm26.html#FarrukhPP03,http://dx.doi.org/10.1504/IJTM.2003.003140,,,,,,,,,,,,journalsactaHesselink13
2015-05-07,journalsijtmNicholasLAMN15,John Nicholas|Ann Ledwith|Davide Aloini|Antonella Martini|Anna Nosella,,Searching for radical new product ideas: exploratory and confirmatory factor analysis for construct validation.,70-98,2015,68,IJTM,1/2,db/journals/ijtm/ijtm68.html#NicholasLAMN15,http://dx.doi.org/10.1504/IJTM.2015.068779,,,,,,,,,,,,journalsactaBlum82
2012-06-14,journalsijtmFrankeP03,Nikolaus Franke|Frank Thomas Piller,,Key research issues in user interaction with user toolkits in a mass customisation system.,578-599,2003,26,IJTM,5/6,db/journals/ijtm/ijtm26.html#FrankeP03,http://dx.doi.org/10.1504/IJTM.2003.003424,,,,,,,,,,,,journalsactaHesselink13
2012-06-13,journalsijtmMaL07,Xiaofeng Ma|Hermann Loeh,,Closing the gap: How should Chinese companies build the capabilities to implement ERP-driven process innovation?,380-395,2007,39,IJTM,3/4,db/journals/ijtm/ijtm39.html#MaL07,http://dx.doi.org/10.1504/IJTM.2007.013501,,,,,,,,,,,,journalsactaMilner96
2014-10-20,journalsijtmZhangGL14,Suodi Zhang|Ping Gao|Jinghua Li,,Instant messaging adoption in China: implications for young entrepreneurs.,288-301,2014,66,IJTM,4,db/journals/ijtm/ijtm66.html#ZhangGL14,http://dx.doi.org/10.1504/IJTM.2014.064968,,,,,,,,,,,,journalsactaMilner96
2012-06-08,journalsijtmLiangX10,Zheng Liang|Lan Xue,,R system and its impact on the patenting behaviours and strategies of multinationals in China.,469-496,2010,51,IJTM,2/3/4,db/journals/ijtm/ijtm51.html#LiangX10,http://dx.doi.org/10.1504/IJTM.2010.033815,,,,,,,,,,,,journalsactaBlum82
2012-06-06,journalsijtmAlbors-GarrigosEHE11,Albors-Garrigos|Noemi Zabaleta Etxebarria|Jose Hervas-Oliver|Jaione Ganzarain Epelde,,D units in Spain.,138-155,2011,55,IJTM,1/2,db/journals/ijtm/ijtm55.html#Albors-GarrigosEHE11,http://dx.doi.org/10.1504/IJTM.2011.041684,,,,,,,,,,,,journalsactaHonkala11
2012-06-13,journalsijtmHourquetR05,Pierre-Guy Hourquet|Alain Roger,,D professionals?,275-287,2005,31,IJTM,3/4,db/journals/ijtm/ijtm31.html#HourquetR05,http://dx.doi.org/10.1504/IJTM.2005.006635,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-08,journalsijtmSalaLV11,Alessandro Sala|Paolo Landoni|Roberto Verganti,,D networks: an evaluation framework.,19-43,2011,53,IJTM,1,db/journals/ijtm/ijtm53.html#SalaLV11,http://dx.doi.org/10.1504/IJTM.2011.037236,,,,,,,,,,,,journalsactaHonkala11
2012-06-08,journalsijtmLinL10,Jun-You Lin|Ching-Chyi Lee,,Industrial structure and innovation: comparison of innovative performance between South Korea and Taiwan using patent data derived from NBER.,174-195,2010,49,IJTM,1/2/3,db/journals/ijtm/ijtm49.html#LinL10,http://dx.doi.org/10.1504/IJTM.2010.029417,,,,,,,,,,,,journalsactaHesselink13
2012-06-11,journalsijtmSiciliaSABP09,Sicilia|ngel Sicilia|nchez Alonso|a Barriocanal|Maria Pontikaki,,Knowledge representation issues in ontology-based clinical Knowledge Management systems.,191-206,2009,47,IJTM,1/2/3,db/journals/ijtm/ijtm47.html#SiciliaSABP09,http://dx.doi.org/10.1504/IJTM.2009.024122,,,,,,,,,,,,journalsactaMilner96
2012-06-15,journalsijtmFalconer00,James Falconer,,Knowledge management at a branchpoint: will we ignore the lessons of the AI discipline the way it ignored the lessons of Ludwig Wittgenstein?,601-632,2000,20,IJTM,5/6/7/8,db/journals/ijtm/ijtm20.html#Falconer00,http://dx.doi.org/10.1504/IJTM.2000.002884,,,,,,,,,,,,journalsactaMilner96
2012-06-08,journalsijtmKim10a,Junmo Kim,,Are we transiting from an industrial policy to a technology policy era?: a theoretical and empirical analysis.,155-173,2010,49,IJTM,1/2/3,db/journals/ijtm/ijtm49.html#Kim10a,http://dx.doi.org/10.1504/IJTM.2010.029416,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-06-14,journalsijtmMylonakis03,John Mylonakis,,Functions and responsibilities of marketing auditors in measuring organisational performance.,814-825,2003,25,IJTM,8,jtm25.html#Mylonakis03,http://dx.doi.org/10.1504/IJTM.2003.003139,,,,,,,,,,,,journalsactaHonkala11
2012-06-10,journalsijtmZavadskasAP09,Edmundas Kazimieras Zavadskas|Algirdas Andruskevicius|Valentinas Podvezko,,Quantitative evaluation of the organisation of manufacturing and technological processes.,544-556,2009,48,IJTM,4,db/journals/ijtm/ijtm48.html#ZavadskasAP09,http://dx.doi.org/10.1504/IJTM.2009.026693,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-14,journalsijtmSihnT02,Wilfried Sihn|rg Tutsch,,Networks and the role of service brokers.,600-611,2002,24,IJTM,5/6,db/journals/ijtm/ijtm24.html#SihnT02,http://dx.doi.org/10.1504/IJTM.2002.003073,,,,,,,,,,,,journalsactaSaxena96
2012-12-02,journalsijtmSimeonov12,Vasil Simeonov,,Environmetrics as a tool for sustainability assessment.,83-95,2012,60,IJTM,1/2,db/journals/ijtm/ijtm60.html#Simeonov12,http://dx.doi.org/10.1504/IJTM.2012.049107,,,,,,,,,,,,journalsactaMilner96
2012-06-15,journalsijtmYuthavong01,Yongyuth Yuthavong,,The future of science and technology in Southeast Asia.,617-627,2001,22,IJTM,5/6,db/journals/ijtm/ijtm22.html#Yuthavong01,http://dx.doi.org/10.1504/IJTM.2001.002981,,,,,,,,,,,,journalsactaKhomenkoKKV06
2012-06-15,journalsijtmLange-RosB01,Ellen de Lange-Ros|Harry Boer,,Theory and practice of continuous improvement in shop-floor teams.,244-358,2001,22,IJTM,4,db/journals/ijtm/ijtm22.html#Lange-RosB01,x.doi.org/10.1504/IJTM.2001.002968,,,,,,,,,,,,journalsactaBlum82
2012-06-10,journalsijtmFernandez-RibasS09,Andrea Fernandez-Ribas|Philip Shapira,,The role of national and regional innovation programmes in stimulating international cooperation in innovation.,473-498,2009,48,IJTM,4,db/journals/ijtm/ijtm48.html#Fernandez-RibasS09,http://dx.doi.org/10.1504/IJTM.2009.026690,,,,,,,,,,,,journalsactaSimon83
2012-06-13,journalsijtmLiCH06,Eldon Y. Li|Jashen Chen|Yuan-Ho Huang,,A framework for investigating the impact of IT capability and organisational capability on firm performance in the late industrialising context.,209-229,2006,36,IJTM,1/2/3,db/journals/ijtm/ijtm36.html#LiCH06,http://dx.doi.org/10.1504/IJTM.2006.009969,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-13,journalsijtmYangGS05,Deli Yang|Pervez Ghauri|Mahmut Sonmez,,Competitive analysis of the software industry in China.,64-91,2005,29,IJTM,1/2,db/journals/ijtm/ijtm29.html#YangGS05,http://dx.doi.org/10.1504/IJTM.2005.006005,,,,,,,,,,,,journalsactaSaxena96
2012-06-15,journalsijtmRustagi01,Narendra K. Rustagi,,International technology transfer: a complement to economic restructuring?,604-611,2001,21,IJTM,5/6,db/journals/ijtm/ijtm21.html#Rustagi01,http://dx.doi.org/10.1504/IJTM.2001.002937,,,,,,,,,,,,journalsactaBlum82
2012-06-13,journalsijtmYoon05,Suck-Chul Yoon,,Technological innovation as responding to business challenges - case study and theorisation.,295-307,2005,29,IJTM,3/4,db/journals/ijtm/ijtm29.html#Yoon05,http://dx.doi.org/10.1504/IJTM.2005.006001,,,,,,,,,,,,journalsactaHonkala11
2012-06-14,journalsijtmMadanmohanK03,T. R. Madanmohan|Rishikesha T. Krishnan,,Adaptive strategies in the Indian pharmaceutical industry.,227-246,2003,25,IJTM,3/4,db/journals/ijtm/ijtm25.html#MadanmohanK03,http://dx.doi.org/10.1504/IJTM.2003.003099,,,,,,,,,,,,journalsactaBozapalidisFR12
2012-06-15,journalsijtmTschirkyLP00,Hugo Tschirky|Eckhard Lichtenthaler|Kuno Pfund,,Integrated framework for a holistic approach to technology management.,357-367,2000,19,IJTM,3/4/5,db/journals/ijtm/ijtm19.html#TschirkyLP00,http://dx.doi.org/10.1504/IJTM.2000.002830,,,,,,,,,,,,journalsactaSaxena96
2012-06-14,journalsijtmChangLWS02,Shih-Chia Chang|Neng-Pai Lin|Chi-Lin Wea|Chwen Sheu,,Aligning manufacturing capabilities with business strategy: an empirical study in high-tech industry.,70-87,2002,24,IJTM,1,db/journals/ijtm/ijtm24.html#ChangLWS02,http://dx.doi.org/10.1504/IJTM.2002.003045,,,,,,,,,,,,journalsactaBozapalidisFR12
2013-05-22,journalsijtmGonzalezP11,lez|lez,,Security model applied to electronic records management: experiences and results in the nuclear sector.,204-228,2011,54,IJTM,2/3,db/journals/ijtm/ijtm54.html#GonzalezP11,http://dx.doi.org/10.1504/IJTM.2011.039312,,,,,,,,,,,,journalsactaSaxena96
2012-06-06,journalsijtmStorerH11,Maree Storer|Paul Hyland,,Reconfiguration or innovation in supply chains?,188-207,2011,56,IJTM,2/3/4,db/journals/ijtm/ijtm56.html#StorerH11,http://dx.doi.org/10.1504/IJTM.2011.042982,,,,,,,,,,,,journalsactaSaxena96
2012-06-11,journalsijtmLinC08,Chinho Lin|Shofang Chang,,A relational model of medical knowledge sharing and medical decision-making quality.,320-348,2008,43,IJTM,4,db/journals/ijtm/ijtm43.html#LinC08,http://dx.doi.org/10.1504/IJTM.2008.020554,,,,,,,,,,,,journalsactaHesselink13
2012-06-13,journalsijtmCarnimeoD07,Leonarda Carnimeo|Michele Dassisti,,Innovative quality process control via cellular neural networks.,86-103,2007,37,IJTM,1/2,db/journals/ijtm/ijtm37.html#CarnimeoD07,http://dx.doi.org/10.1504/IJTM.2007.011805,,,,,,,,,,,,journalsactaHesselink13
2012-06-13,journalsijtmSternberg04,Rolf Sternberg,,Technology centres in Germany: economic justification| effectiveness and impact on high-tech regions.,444-469,2004,28,IJTM,3/4/5/6,db/journals/ijtm/ijtm28.html#Sternberg04,http://dx.doi.org/10.1504/IJTM.2004.005298,,,,,,,,,,,,journalsactaBozapalidisFR12
